incident_id,number,user_id,cohort_month,months_since_onboard,opened_at,resolved_at,priority,state,category,assignment_group,location,resolution_hrs,sla_breached,reopen_count
INC5037504,INC0305149,USER0042,2023-07,11,2024-06-10 12:22:02,,LOW,new,Database,Application Support,,,No,
INC6186139,INC0304497,USER0242,2024-05,0,2023-06-25 20:31:22,27/06/2023 14:02,,Resolved,,Database Admin,Bangalore,41.52,,
INC6574949,INC0300477,USER0184,2023-11,3,2024-02-15 17:37:26,,1 - Critical,new,,Database Admin,Chennai,,,0
INC9146438,INC0300691,USER0184,2023-11,0,2023-11-05 06:28:13,,critical,new,,Database Admin,Delhi,,no,0
INC7043148,INC0300176,USER0104,2023-03,21,2024-12-15 06:09:00,2024-12-16 18:55:36,3 - Moderate,CLOSED,Database,Application Support,,36.78,yes,
INC6548506,INC0301862,USER0124,2024-03,0,2023-06-19 11:13:48,,critical,,Access,Infrastructure,,,Yes,
INC7290039,INC0301153,USER0180,2023-04,8,2023-12-12 16:34:13,N/A,3 - Moderate,resolved,,Database Admin,Remote,,YES,
INC7827653,INC0301332,USER0128,2023-03,7,21/10/2023 01:14,,4 - Low,On Hold,Network,Security Ops,Hyderabad,,Yes,2
INC8393763,INC0304921,USER0277,2024-04,0,2023-12-06 20:36:38,,P2,On Hold,Security,Service Desk,,,,0
INC3165394,INC0304089,USER0288,2024-03,0,2023-04-10 08:17:06,2023-04-10 08:47:06,critical,resolved,Network,Security Ops,Mumbai,0.5,,0
INC2871657,INC0300272,USER0160,2024-01,4,2024-05-06 13:51:04,,3 - Moderate,CLOSED,Network,Service Desk,Bangalore,20.28,,
INC2753271,INC0302934,USER0065,2023-01,9,2023-10-29 20:26:45,,P3,,Software,Database Admin,Chennai,,yes,
INC8991349,INC0300870,USER0132,2023-01,11,2023-12-18 21:49:30,NULL,,Closed,,Service Desk,Bangalore,12.06,YES,
INC6069193,INC0302959,USER0081,2024-05,0,23/05/2024 15:13,,,in progress,Network,Service Desk,Chennai,,,2
INC3245489,INC0302109,USER0116,2023-09,6,2024-03-24 21:30:52,2024-03-26 12:08:56,critical,CLOSED,Software,Database Admin,Hyderabad,,YES,0
INC3599016,INC0302561,USER0146,2024-01,0,07-05-2023,,P1,new,,Service Desk,Delhi,,,2
INC7215826,INC0304309,USER0046,2024-03,3,2024-06-02 23:18:45,,1 - Critical,In Progress,Software,Application Support,,,,0
INC8265437,INC0301927,USER0246,2023-12,6,2024-06-07 17:03:30,,,in progress,Network,Application Support,Delhi,,,0
INC8064532,INC0303964,USER0225,2024-04,0,2024-04-27 14:22:32,2024-04-27 21:09:34,P3,CLOSED,Database,Security Ops,Delhi,6.78,,0
INC7314573,INC0303653,USER0118,2024-04,1,2024-05-21 18:26:37,,P3,,Hardware,Application Support,Remote,,,1
INC6558774,INC0302121,USER0130,2023-01,3,2023-04-25 20:28:07,2023-04-25 22:45:59,high,CLOSED,Network,Security Ops,Bangalore,2.3,yes,
INC4973326,INC0300185,USER0146,2024-01,0,2024-01-31,,,In Progress,Hardware,Service Desk,Bangalore,,,1
INC9792020,INC0301661,USER0296,2023-09,12,2024/09/02 06:48,03/09/2024 03:03,4 - Low,CLOSED,Network,Service Desk,Remote,20.26,,0
INC8747006,INC0304964,USER0145,2024-06,0,2023-03-25,,LOW,In Progress,Security,Security Ops,Chennai,,No,0
INC6590806,INC0302310,USER0185,2023-02,19,2024-09-03 22:09:05,2024-09-04 16:59:44,P3,Closed,Database,Infrastructure,,18.84,,
INC9516376,INC0302721,USER0229,2024-02,0,2024-02-16 12:17:29,2024-02-16 20:02:29,4 - Low,CLOSED,Database,Security Ops,,7.75,yes,
INC6056768,INC0301076,USER0098,2024-04,0,2023-12-02 02:42:13,,4 - Low,,Access,Infrastructure,Chennai,,YES,
INC5404789,INC0300548,USER0263,2023-06,3,2023/09/17 22:06,,3 - Moderate,On Hold,,Security Ops,Hyderabad,,,
INC6378360,INC0302241,USER0199,2024-06,2,2024-08-06 12:12:20,,1 - Critical,in progress,Database,Application Support,,,yes,
INC2596190,INC0301014,USER0291,2023-01,8,29/09/2023 00:55,,high,,,Service Desk,Mumbai,,YES,
INC5375908,INC0301970,USER0155,2023-07,0,2023-04-07 02:45:17,,1 - Critical,New,Hardware,Service Desk,Mumbai,,No,1
INC8699201,INC0304587,USER0215,2024-06,2,2024-08-07 01:17:55,,2 - High,in progress,Network,Application Support,,,,
INC8696912,INC0303272,USER0039,2024-06,0,2024/04/06 21:10,,P2,in progress,,Database Admin,Mumbai,,yes,0
INC2903272,INC0302066,USER0092,2023-01,23,12-13-2024,2024/12/14 14:03,P2,Resolved,Software,Infrastructure,,30.08,No,0
INC7945608,INC0305201,USER0173,2023-12,12,10/12/2024 14:35,,,New,Database,Infrastructure,Bangalore,,Yes,0
INC6104694,INC0300017,USER0154,2023-11,6,2024-05-21 03:49:06,N/A,,CLOSED,Database,Service Desk,,,,2
INC8175250,INC0303768,USER0296,2023-09,0,01/08/2023 07:42,2023-08-02 23:37:44,critical,Closed,Security,Service Desk,Bangalore,39.92,,
INC9369052,INC0301344,USER0028,2023-09,0,10/04/2023 21:59,N/A,P3,Resolved,,Infrastructure,Delhi,,No,1
INC7113420,INC0305309,USER0016,2023-01,5,2023-06-19 17:14:49,,1 - Critical,,Network,Database Admin,Bangalore,,YES,0
INC5962386,INC0305072,USER0021,2024-01,0,2023-06-07 02:31:35,,4 - Low,in progress,Software,Security Ops,,,no,
INC9237448,INC0303914,USER0194,2023-02,7,2023-09-22,,LOW,in progress,Security,Database Admin,,,no,0
INC6838442,INC0301228,USER0109,2023-02,10,2023-12-09 20:37:59,,P1,In Progress,Network,Service Desk,Mumbai,,yes,
INC3845450,INC0301368,USER0198,2024-01,1,2024-02-23 04:47:40,,1 - Critical,In Progress,Access,Security Ops,Delhi,,No,0
INC7914005,INC0303334,USER0122,2023-09,5,2024-02-16 21:57:51,,high,In Progress,Network,Infrastructure,,,,
INC4710929,INC0305498,USER0170,2023-04,11,2024-03-06,07/03/2024 01:32,2 - High,resolved,,Application Support,,9.41,No,
INC3334892,INC0300601,USER0197,2024-04,4,2024-08-06 02:48:51,,4 - Low,,Security,Service Desk,Hyderabad,,YES,0
INC3453268,INC0303089,USER0215,2024-06,0,2023-02-17 12:06:52,,2 - High,On Hold,Network,Application Support,Hyderabad,,no,2
INC6084589,INC0303386,USER0256,2024-04,0,08-13-2023,,,,Network,Service Desk,Chennai,,No,0
INC9292480,INC0301552,USER0005,2023-07,8,2024-03-24 05:13:40,,1 - Critical,On Hold,Network,Infrastructure,Mumbai,,Yes,1
INC9766443,INC0304808,USER0225,2024-04,0,2023-09-11 00:33:20,,P1,new,,Security Ops,Chennai,,,1
INC9123441,INC0301832,USER0127,2024-04,0,24/08/2023 11:59,,critical,In Progress,Software,Service Desk,Remote,,YES,0
INC7983029,INC0302439,USER0082,2023-03,0,01-20-2023,,P2,new,,Security Ops,Delhi,,Yes,1
INC8213207,INC0305440,USER0261,2023-09,6,2024-03-31 05:07:52,,,in progress,Hardware,Infrastructure,Hyderabad,,YES,0
INC2897879,INC0303548,USER0276,2024-04,6,2024-10-02 10:21:41,,high,New,,Database Admin,,,,2
INC9267575,INC0301641,USER0202,2023-01,10,2023-11-25,NULL,P3,Resolved,Database,Application Support,Chennai,,No,
INC4974089,INC0301902,USER0122,2023-09,0,20/09/2023 01:07,09-20-2023,,Closed,,Infrastructure,Mumbai,15.92,YES,
INC2954289,INC0303633,USER0157,2023-12,0,2023-09-20 14:04:17,,2 - High,new,Access,Application Support,,,yes,0
INC2814235,INC0301019,USER0252,2024-05,1,2024/06/29 07:10,2024-06-29 21:53:48,1 - Critical,Closed,Security,Database Admin,Remote,,,1
INC4602996,INC0304413,USER0197,2024-04,0,01-06-2024,,critical,in progress,Database,Service Desk,,,No,
INC9681887,INC0305262,USER0003,2023-07,5,2023-12-06 12:02:11,,2 - High,,Software,Application Support,Bangalore,,,0
INC7175233,INC0303119,USER0040,2023-03,15,2024-06-18 19:09:24,2024/06/20 05:37,,Closed,,Security Ops,Delhi,34.47,no,1
INC3966723,INC0300779,USER0295,2023-12,7,24/07/2024 09:33,N/A,2 - High,resolved,Network,Database Admin,Hyderabad,,yes,
INC8696912,INC0303272,USER0039,2024-06,0,2024/04/06 21:10,,P2,in progress,,Database Admin,Mumbai,,yes,0
INC9124280,INC0300556,USER0086,2024-02,5,08/07/2024 14:17,2024-07-09 05:11:32,1 - Critical,Closed,Security,Database Admin,Mumbai,14.91,no,1
INC7580875,INC0301040,USER0244,2023-07,16,2024-11-14 04:14:17,14/11/2024 20:18,critical,Closed,,Database Admin,,16.06,no,1
INC7148877,INC0300345,USER0280,2024-01,0,2023/11/12 18:18,,,In Progress,Hardware,Infrastructure,Remote,,YES,
INC9289186,INC0304016,USER0150,2023-10,3,01-29-2024,,,New,Database,Security Ops,,,,0
INC5207912,INC0303286,USER0296,2023-09,3,2023-12-06 15:59:43,,3 - Moderate,,,Service Desk,Mumbai,,No,0
INC6534934,INC0303651,USER0032,2023-08,9,2024-05-28,,high,in progress,Access,Infrastructure,Hyderabad,,no,0
INC8502011,INC0302822,USER0208,2023-09,8,2024-05-29 12:08:15,2024-05-29 12:38:15,2 - High,Resolved,Network,Application Support,Bangalore,0.5,,0
INC9477454,INC0302148,USER0253,2024-03,2,2024-05-31 05:26:07,,LOW,,Software,Database Admin,Bangalore,,yes,0
INC3109618,INC0303557,USER0083,2023-01,9,10-21-2023,2023-10-23 06:41:21,high,Closed,,Service Desk,Bangalore,36.15,YES,1
INC7342783,INC0302878,USER0016,2023-01,13,2024-02-29 23:32:46,2024/03/01 17:22,1 - Critical,Closed,Database,Database Admin,Hyderabad,17.83,no,
INC5930480,INC0304815,USER0264,2023-01,21,2024-10-17 03:41:13,,P3,,Software,Infrastructure,Chennai,,no,0
INC2690434,INC0304732,USER0033,2023-07,3,2023-10-24 17:59:47,2023-10-25 19:57:57,4 - Low,Closed,Access,Infrastructure,Bangalore,25.97,no,
INC9821559,INC0305473,USER0229,2024-02,9,2024-11-20 15:00:35,,P3,On Hold,Database,Security Ops,Chennai,,yes,0
INC8386405,INC0302024,USER0225,2024-04,5,2024-09-03 11:49:11,09-04-2024,high,Resolved,Software,Security Ops,Bangalore,25.64,Yes,0
INC9407691,INC0301147,USER0012,2024-06,0,2023-12-11 10:39:38,,,On Hold,,Service Desk,,,,0
INC2665607,INC0304689,USER0119,2024-02,0,06/05/2023 13:34,NULL,LOW,resolved,,Application Support,Remote,,yes,1
INC3378046,INC0302471,USER0119,2024-02,0,2024-02-11 17:19:21,2024-02-12 06:16:49,P2,Closed,,Application Support,Mumbai,12.96,yes,2
INC7128198,INC0302153,USER0179,2023-01,17,2024/06/19 00:28,2024/06/20 19:47,LOW,CLOSED,Access,Security Ops,Delhi,43.31,,2
INC4404038,INC0300581,USER0286,2023-10,13,2024-11-16 18:27:23,,4 - Low,,Access,Infrastructure,Chennai,,YES,0
INC8478457,INC0303724,USER0226,2023-08,2,2023/10/14 08:38,,4 - Low,,Hardware,Security Ops,Bangalore,,Yes,2
INC2337696,INC0302265,USER0279,2023-06,4,2023-10-21 02:01:34,,,Closed,Access,Service Desk,Bangalore,,,
INC7530240,INC0301877,USER0193,2023-01,12,2024-01-12 09:55:20,2024-01-12 12:18:05,4 - Low,Closed,Hardware,Service Desk,Bangalore,2.38,Yes,0
INC9030702,INC0300366,USER0178,2024-05,0,2023-02-20 16:57:06,2023-02-21 21:11:57,critical,Closed,Network,Application Support,Remote,28.25,YES,
INC5186258,INC0301931,USER0084,2024-04,3,20/07/2024 08:41,2024-07-21 17:53:16,2 - High,Closed,Access,Service Desk,Remote,33.19,,
INC3223130,INC0301303,USER0141,2024-01,3,2024-04-15 00:23:31,2024-04-16 04:15:58,critical,Closed,Network,Database Admin,Bangalore,27.87,No,
INC6238551,INC0301592,USER0258,2023-04,9,2024-01-27 23:44:01,NULL,LOW,CLOSED,Software,Infrastructure,,,,0
INC7805678,INC0302896,USER0002,2023-11,0,2023-02-16 01:08:33,,3 - Moderate,,Network,Database Admin,Remote,,No,1
INC2852493,INC0304111,USER0129,2023-02,16,2024-06-12 16:04:40,,1 - Critical,In Progress,Security,Database Admin,Hyderabad,,No,
INC8871015,INC0304858,USER0293,2024-01,0,2023-09-10 03:39:37,,P1,,Hardware,Infrastructure,Delhi,,,
INC8591031,INC0304479,USER0007,2023-10,2,2023-12-21,,3 - Moderate,in progress,Access,Security Ops,Bangalore,,no,
INC3130239,INC0303454,USER0164,2023-09,10,07-02-2024,2024-07-02 13:52:18,3 - Moderate,CLOSED,Hardware,Database Admin,Hyderabad,0.5,,0
INC2299210,INC0305255,USER0014,2023-01,7,2023-08-24 18:33:08,,2 - High,In Progress,Security,Application Support,Chennai,,,
INC9691078,INC0302506,USER0212,2023-03,18,2024-09-05 11:51:37,,1 - Critical,new,,Database Admin,Hyderabad,,Yes,1
INC2195458,INC0300535,USER0061,2024-04,0,2023-10-06 12:00:48,,high,resolved,Network,Security Ops,,,,1
INC2327129,INC0302133,USER0251,2023-09,10,2024-07-02 18:55:40,,3 - Moderate,In Progress,,Database Admin,Mumbai,,no,0
INC6116589,INC0300141,USER0065,2023-01,13,2024-02-19,2024/02/19 23:00,critical,Closed,,Database Admin,Delhi,20.98,Yes,0
INC8033525,INC0303229,USER0288,2024-03,0,2023-11-19 13:15:29,,LOW,In Progress,Network,Security Ops,Bangalore,,Yes,1
INC5611268,INC0303886,USER0095,2024-03,0,11-25-2023,2023/11/25 10:50,P3,Closed,Software,Security Ops,,7.42,No,2
INC9194461,INC0302935,USER0098,2024-04,0,2024-02-02 06:57:13,2024-02-02 20:22:51,critical,Closed,Access,Infrastructure,Mumbai,13.43,YES,2
INC9298693,INC0305173,USER0209,2023-09,10,2024/07/09 05:56,,critical,New,,Database Admin,,,YES,0
INC5894651,INC0305140,USER0269,2024-05,0,2024-03-20 23:33:46,2024-03-21 22:51:17,2 - High,Resolved,Network,Database Admin,Hyderabad,23.29,Yes,
INC9088238,INC0301700,USER0263,2023-06,0,01/05/2023 00:17,,3 - Moderate,In Progress,,Security Ops,Chennai,,YES,
INC3014216,INC0301071,USER0189,2023-10,10,2024-08-25 10:29:57,2024-08-25 10:59:57,LOW,CLOSED,,Security Ops,Mumbai,0.5,Yes,
INC4625934,INC0300732,USER0232,2023-07,13,2024-08-20 04:19:20,,P2,New,Access,Application Support,Mumbai,,No,0
INC6759118,INC0301494,USER0264,2023-01,1,2023-02-21 05:33:54,2023-02-22 02:19:40,LOW,resolved,Database,Infrastructure,Delhi,20.76,,0
INC8706462,INC0302831,USER0291,2023-01,3,2023-04-11 05:54:00,,P3,,Software,Service Desk,Hyderabad,,Yes,0
INC4577520,INC0303582,USER0101,2023-08,0,2023-08-11 19:18:31,,LOW,,,Application Support,Delhi,,No,2
INC8514937,INC0301219,USER0043,2023-11,5,2024/04/10 02:39,,P2,,,Security Ops,Bangalore,,,
INC6763093,INC0300067,USER0042,2023-07,16,2024-11-15 17:44:55,,P1,in progress,Database,Application Support,Chennai,,,0
INC5723696,INC0304299,USER0201,2024-02,0,2024-02-03 08:37:12,,P1,,,Security Ops,Delhi,,,
INC7904773,INC0303867,USER0049,2023-04,16,2024-08-21 06:13:38,,2 - High,On Hold,Access,Security Ops,,,No,
INC3339413,INC0304957,USER0250,2023-05,11,2024/04/06 02:47,,critical,New,Network,Infrastructure,,,YES,2
INC8068391,INC0301748,USER0109,2023-02,1,24/03/2023 18:39,,critical,new,Software,Service Desk,Bangalore,,YES,
INC7925117,INC0302527,USER0284,2023-09,7,04-09-2024,,3 - Moderate,Closed,Database,Infrastructure,Mumbai,9.8,YES,0
INC4563310,INC0300469,USER0040,2023-03,20,2024-11-23 11:23:18,,high,On Hold,Access,Security Ops,Remote,,no,2
INC5278394,INC0305327,USER0211,2024-06,0,2023-09-19 18:03:38,,P1,new,,Database Admin,,,Yes,0
INC5145557,INC0303195,USER0074,2024-05,0,09/02/2024 13:10,,1 - Critical,in progress,Database,Database Admin,Remote,,,1
INC7324964,INC0302554,USER0285,2023-01,0,2023-01-25 07:52:26,,LOW,new,Access,Application Support,Mumbai,,,0
INC2529905,INC0301714,USER0130,2023-01,2,03-19-2023,2023-03-19 03:31:51,4 - Low,CLOSED,Access,Security Ops,Bangalore,1.05,Yes,0
INC6674094,INC0303101,USER0002,2023-11,12,2024-11-24 03:34:25,,1 - Critical,new,,Database Admin,Delhi,,YES,0
INC6548694,INC0302152,USER0273,2024-03,1,2024-04-18 09:23:09,2024-04-18 12:32:49,P1,CLOSED,Hardware,Infrastructure,Delhi,3.16,No,0
INC8546237,INC0300766,USER0217,2024-05,0,11-23-2023,,LOW,in progress,Database,Security Ops,Bangalore,,Yes,
INC4381918,INC0303810,USER0036,2023-07,13,2024-08-28 10:24:25,,critical,In Progress,,Database Admin,,,no,
INC5388992,INC0301094,USER0155,2023-07,0,2023-06-08 22:06:07,,P1,new,Access,Service Desk,,,Yes,1
INC9486932,INC0300459,USER0170,2023-04,1,2023/05/07 10:05,,P3,,Access,Application Support,Remote,,,0
INC8176096,INC0303635,USER0250,2023-05,13,15/06/2024 15:39,NULL,3 - Moderate,Resolved,,Infrastructure,,5.35,,0
INC7812539,INC0303874,USER0045,2023-04,12,2024/04/11 12:29,N/A,3 - Moderate,Resolved,Hardware,Security Ops,Bangalore,,no,
INC2679145,INC0303827,USER0183,2023-06,0,2023-04-09,,,New,Access,Service Desk,Hyderabad,,,0
INC6917003,INC0300032,USER0050,2023-09,0,08-08-2023,,P3,in progress,Database,Application Support,Chennai,,yes,0
INC3497252,INC0300014,USER0081,2024-05,6,2024-11-08 09:12:33,2024-11-09 12:07:47,high,Closed,Access,Service Desk,Hyderabad,26.92,,0
INC8456555,INC0305089,USER0226,2023-08,8,2024-04-04 18:03:40,,high,On Hold,,Security Ops,Chennai,,Yes,0
INC6083162,INC0303184,USER0075,2024-04,8,2024-12-28 15:52:33,NULL,critical,Resolved,Software,Infrastructure,Chennai,,,
INC8202201,INC0300300,USER0181,2023-05,8,2024/01/10 02:40,2024-01-10,P3,resolved,,Application Support,,15.64,YES,2
INC7760318,INC0303211,USER0225,2024-04,4,2024/08/07 19:17,,3 - Moderate,,,Security Ops,Hyderabad,,No,2
INC6823639,INC0302862,USER0240,2023-07,0,09/04/2023 02:11,,high,On Hold,Security,Infrastructure,,,Yes,
INC8840220,INC0300065,USER0027,2024-06,6,12-05-2024,2024-12-06 03:32:09,,Closed,Database,Database Admin,Delhi,23.12,No,0
INC7776868,INC0302083,USER0259,2024-04,0,2024/01/12 19:55,,4 - Low,,Database,Application Support,Delhi,,No,
INC6796729,INC0302448,USER0253,2024-03,0,2024-01-16 13:01:37,,2 - High,New,Security,Database Admin,,,,0
INC3507535,INC0304366,USER0064,2024-01,0,2023-10-18 21:55:58,,2 - High,New,Network,Database Admin,Remote,,,1
INC8270711,INC0305147,USER0012,2024-06,0,2023-07-03,2023-07-04 19:52:22,high,Closed,Access,Service Desk,Bangalore,26.78,,1
INC5021638,INC0303752,USER0249,2023-12,0,2023/12/08 20:46,,P3,,Access,Database Admin,Mumbai,,yes,0
INC5859920,INC0304901,USER0219,2023-06,13,2024-07-17 02:09:12,,high,In Progress,Network,Database Admin,Bangalore,,No,0
INC2712468,INC0303910,USER0220,2024-04,0,2024-03-24,2024/03/25 11:36,2 - High,resolved,,Database Admin,Chennai,14.29,No,
INC5740208,INC0304812,USER0295,2023-12,0,2023/10/04 00:15,,P1,in progress,Software,Database Admin,,,No,2
INC8297527,INC0302167,USER0065,2023-01,23,2024/12/06 11:59,,P1,,,Database Admin,Mumbai,,YES,0
INC3897315,INC0304040,USER0020,2024-05,0,2023-08-29 17:22:40,N/A,high,Resolved,Database,Infrastructure,Remote,,Yes,0
INC8836749,INC0302489,USER0046,2024-03,0,2024-03-12 13:10:01,,1 - Critical,CLOSED,Hardware,Application Support,Remote,,no,1
INC8795368,INC0300350,USER0177,2023-02,18,18/08/2024 10:05,NULL,P3,Resolved,,Service Desk,Delhi,23.43,YES,2
INC7811167,INC0301637,USER0130,2023-01,7,2023-08-17 18:47:15,,,In Progress,,Security Ops,,,YES,1
INC2833431,INC0300973,USER0006,2023-04,6,2023-10-03 03:12:38,,P2,On Hold,Access,Database Admin,,,YES,1
INC7621165,INC0302114,USER0272,2023-04,20,2024-12-03 02:41:24,,high,,Software,Service Desk,Bangalore,,yes,
INC3183204,INC0304135,USER0238,2023-11,9,2024-08-13 21:44:09,,LOW,On Hold,Software,Security Ops,Hyderabad,,yes,0
INC2522299,INC0305222,USER0148,2024-02,0,2023-03-13 19:05:46,,P3,On Hold,Software,Infrastructure,Chennai,,No,0
INC2069590,INC0302846,USER0182,2023-09,0,2023/06/14 12:18,15/06/2023 06:34,2 - High,resolved,Database,Security Ops,Bangalore,18.27,Yes,0
INC4097793,INC0303671,USER0003,2023-07,0,2023-02-26 06:24:39,,4 - Low,,Access,Application Support,Mumbai,,,2
INC2602011,INC0304463,USER0018,2023-06,0,2023-03-21 12:10:46,N/A,1 - Critical,Resolved,Database,Database Admin,Chennai,,Yes,0
INC4588816,INC0304068,USER0178,2024-05,0,2023-11-19 13:32:54,,P2,resolved,,Application Support,Remote,20.79,No,
INC7781214,INC0304872,USER0130,2023-01,16,2024-05-17 03:16:54,,LOW,On Hold,Network,Security Ops,Chennai,,Yes,
INC5747092,INC0300365,USER0300,2023-05,16,29/09/2024 05:08,,,New,Database,Security Ops,,,Yes,1
INC3192327,INC0302879,USER0200,2023-03,11,2024-02-14 18:58:29,NULL,,Closed,Security,Application Support,Delhi,14.49,,2
INC3854212,INC0305329,USER0021,2024-01,2,30/03/2024 20:48,2024-03-31 00:02:00,P1,Closed,Hardware,Security Ops,Mumbai,3.23,no,0
INC2864095,INC0303385,USER0091,2023-01,8,2023-09-06 14:09:18,2023-09-07 17:29:27,,Resolved,Security,Infrastructure,Delhi,27.34,Yes,1
INC6954590,INC0304141,USER0155,2023-07,2,2023-09-22 01:27:28,2023-09-24 00:59:36,4 - Low,resolved,Security,Service Desk,Hyderabad,47.54,yes,0
INC2009633,INC0300060,USER0143,2024-03,0,2023/06/07 20:38,2023-06-08 03:02:43,1 - Critical,resolved,,Infrastructure,Mumbai,6.4,,
INC8951281,INC0304913,USER0224,2023-11,0,2023-07-23,,,in progress,Database,Application Support,Delhi,,no,1
INC4388538,INC0303265,USER0178,2024-05,5,2024/10/08 07:41,,P3,On Hold,,Application Support,Chennai,,,1
INC7464509,INC0304683,USER0196,2023-05,0,2023-03-07 10:22:25,2023-03-07 11:05:42,P3,Closed,Network,Database Admin,Hyderabad,0.72,Yes,
INC7051938,INC0302279,USER0195,2024-03,0,12/09/2023 17:38,,high,new,Hardware,Infrastructure,,,,2
INC5774588,INC0301591,USER0149,2023-09,8,2024-05-04 20:51:37,06/05/2024 21:59,2 - High,Closed,,Service Desk,,49.13,,2
INC3042042,INC0305090,USER0278,2024-01,0,2023-08-14 11:44:41,,1 - Critical,In Progress,Software,Service Desk,Delhi,,,0
INC4295807,INC0302700,USER0292,2023-03,0,2023-03-11 04:10:55,03-12-2023,P3,Closed,,Database Admin,Mumbai,31.34,No,
INC6403647,INC0302851,USER0267,2024-02,0,12-15-2023,,4 - Low,New,Network,Infrastructure,Bangalore,,No,1
INC8393802,INC0301102,USER0154,2023-11,0,2023-10-20 06:29:26,,critical,On Hold,Database,Service Desk,Remote,,YES,0
INC8143486,INC0300785,USER0265,2023-10,0,2023-05-22 17:09:29,,critical,in progress,Network,Service Desk,Mumbai,,,2
INC9981383,INC0304608,USER0120,2023-10,11,2024-09-14 08:29:39,,,In Progress,,Infrastructure,Chennai,,no,0
INC9659789,INC0303264,USER0209,2023-09,1,2023-10-18 00:35:18,,1 - Critical,On Hold,Security,Database Admin,Delhi,,YES,0
INC7216703,INC0302192,USER0187,2024-01,0,19/01/2024 18:41,,1 - Critical,,Database,Infrastructure,Delhi,,,
INC3960077,INC0303209,USER0157,2023-12,9,2024-09-17 02:46:28,2024-09-17 22:10:30,,resolved,,Application Support,Delhi,19.4,yes,
INC4854947,INC0305112,USER0090,2023-05,2,2023/07/11 18:48,2023-07-13 03:33:20,2 - High,resolved,Database,Infrastructure,Mumbai,32.75,,0
INC9367234,INC0303907,USER0011,2023-05,0,2023-04-02 10:17:51,02/04/2023 14:03,LOW,Resolved,Network,Infrastructure,,3.77,No,1
INC5471446,INC0300877,USER0164,2023-09,0,11/05/2023 01:15,,LOW,On Hold,,Database Admin,Bangalore,,no,
INC2327996,INC0300935,USER0136,2023-07,5,2023-12-04 11:54:23,,3 - Moderate,new,Security,Security Ops,,,,0
